COMPOSITE TABLE: 
      M10          MNUMCR  MNUMYR       HMMBLK_QHMM
      QHTDM_CEN      1     25            83.70000
      QHTDM_CEN      1     26            87.03333
      QHTDM_CEN      1     27            90.36667
      QHTDM_CEN      1     28            93.70000
      QHTDM_CEN      1     29            97.03333
      QHTDM_CEN      1     30           100.36667
      QHTDM_CEN      1     31           103.70000
      QHTDM_CEN      1     32           107.03333
      QHTDM_CEN      1     33           110.36667
      QHTDM_CEN      1     34           113.70000
      QHTDM_CEN      1     35           117.03333
      QHTDM_CEN      1     36           120.36667
      QHTDM_CEN      1     37           123.70000
      QHTDM_CEN      1     38           127.03333
      QHTDM_CEN      1     39           130.36667
      QHTDM_CEN      1     40           133.70000
      QHTDM_CEN      1     41           137.03333
      QHTDM_CEN      1     42           140.36667
      QHTDM_CEN      1     43           143.70000
      QHTDM_CEN      1     44           147.03333
      QHTDM_CEN      1     45           150.36667
      QHTDM_CEN      1     46           153.70000
      QHTDM_CEN      1     47           157.03333
      QHTDM_CEN      1     48           160.36667
      QHTDM_CEN      1     49           163.70000
      QHTDM_CEN      1     50           167.03333
      QHTDM_CEN      1     51           170.36667
      QHTDM_CEN      1     52           173.70000
      QHTDM_CEN      1     53           177.03333
      QHTDM_CEN      1     54           180.36667
      QHTDM_CEN      1     55           183.70000
      QHTDM_CEN      1     56           187.03333
      QHTDM_CEN      1     57           190.36667
      QHTDM_CEN      1     58           193.70000
      QHTDM_CEN      1     59           197.03333
      QHTDM_CEN      1     60           200.36667
      QHTDM_CEN      1     61           203.70000
      QHTDM_CEN      2      1             4.06667
      QHTDM_CEN      2      2             7.40000
      QHTDM_CEN      2      3            10.73333
      QHTDM_CEN      2      4            14.06667
      QHTDM_CEN      2      5            17.40000
      QHTDM_CEN      2      6            20.73333
      QHTDM_CEN      2      7            24.06667
      QHTDM_CEN      2      8            27.40000
      QHTDM_CEN      2      9            30.73333
      QHTDM_CEN      2     10            34.06667
      QHTDM_CEN      2     11            37.40000
      QHTDM_CEN      2     12            40.73333
      QHTDM_CEN      2     13            44.06667
      QHTDM_CEN      2     14            47.40000
      QHTDM_CEN      2     15            50.73333
      QHTDM_CEN      2     16            54.06667
      QHTDM_CEN      2     17            57.40000
      QHTDM_CEN      2     18            60.73333
      QHTDM_CEN      2     19            64.06667
      QHTDM_CEN      2     20            67.40000
      QHTDM_CEN      2     21            70.73333
      QHTDM_CEN      2     22            74.06667
      QHTDM_CEN      2     23            77.40000
      QHTDM_CEN      2     24            80.73333
      QHTDM_CEN      2     25            84.06667
      QHTDM_CEN      2     26            87.40000
      QHTDM_CEN      2     27            90.73333
      QHTDM_CEN      2     28            94.06667
      QHTDM_CEN      2     29            97.40000
      QHTDM_CEN      2     30           100.73333
      QHTDM_CEN      2     31           104.06667
      QHTDM_CEN      2     32           107.40000
      QHTDM_CEN      2     33           110.73333
      QHTDM_CEN      2     34           114.06667
      QHTDM_CEN      2     35           117.40000
      QHTDM_CEN      2     36           120.73333
      QHTDM_CEN      2     37           124.06667
      QHTDM_CEN      2     38           127.40000
      QHTDM_CEN      2     39           130.73333
      QHTDM_CEN      2     40           134.06667
      QHTDM_CEN      2     41           137.40000
      QHTDM_CEN      2     42           140.73333
      QHTDM_CEN      2     43           144.06667
      QHTDM_CEN      2     44           147.40000
      QHTDM_CEN      2     45           150.73333
      QHTDM_CEN      2     46           154.06667
      QHTDM_CEN      2     47           157.40000
      QHTDM_CEN      2     48           160.73333
      QHTDM_CEN      2     49           164.06667
      QHTDM_CEN      2     50           167.40000
      QHTDM_CEN      2     51           170.73333
      QHTDM_CEN      2     52           174.06667
      QHTDM_CEN      2     53           177.40000
      QHTDM_CEN      2     54           180.73333
      QHTDM_CEN      2     55           184.06667
      QHTDM_CEN      2     56           187.40000
      QHTDM_CEN      2     57           190.73333
      QHTDM_CEN      2     58           194.06667
      QHTDM_CEN      2     59           197.40000
      QHTDM_CEN      2     60           200.73333
      QHTDM_CEN      2     61           204.06667
      QHTDM_CEN      3      1             4.43333
      QHTDM_CEN      3      2             7.76667
      QHTDM_CEN      3      3            11.10000
      QHTDM_CEN      3      4            14.43333
      QHTDM_CEN      3      5            17.76667
      QHTDM_CEN      3      6            21.10000
      QHTDM_CEN      3      7            24.43333
      QHTDM_CEN      3      8            27.76667
      QHTDM_CEN      3      9            31.10000
      QHTDM_CEN      3     10            34.43333
      QHTDM_CEN      3     11            37.76667
      QHTDM_CEN      3     12            41.10000
      QHTDM_CEN      3     13            44.43333
      QHTDM_CEN      3     14            47.76667
      QHTDM_CEN      3     15            51.10000
      QHTDM_CEN      3     16            54.43333
      QHTDM_CEN      3     17            57.76667
      QHTDM_CEN      3     18            61.10000
      QHTDM_CEN      3     19            64.43333
      QHTDM_CEN      3     20            67.76667
      QHTDM_CEN      3     21            71.10000
      QHTDM_CEN      3     22            74.43333
      QHTDM_CEN      3     23            77.76667
      QHTDM_CEN      3     24            81.10000
      QHTDM_CEN      3     25            84.43333
      QHTDM_CEN      3     26            87.76667
      QHTDM_CEN      3     27            91.10000
      QHTDM_CEN      3     28            94.43333
      QHTDM_CEN      3     29            97.76667
      QHTDM_CEN      3     30           101.10000
      QHTDM_CEN      3     31           104.43333
      QHTDM_CEN      3     32           107.76667
      QHTDM_CEN      3     33           111.10000
      QHTDM_CEN      3     34           114.43333
      QHTDM_CEN      3     35           117.76667
      QHTDM_CEN      3     36           121.10000
      QHTDM_CEN      3     37           124.43333
      QHTDM_CEN      3     38           127.76667
      QHTDM_CEN      3     39           131.10000
      QHTDM_CEN      3     40           134.43333
      QHTDM_CEN      3     41           137.76667
      QHTDM_CEN      3     42           141.10000
      QHTDM_CEN      3     43           144.43333
      QHTDM_CEN      3     44           147.76667
      QHTDM_CEN      3     45           151.10000
      QHTDM_CEN      3     46           154.43333
      QHTDM_CEN      3     47           157.76667
      QHTDM_CEN      3     48           161.10000
      QHTDM_CEN      3     49           164.43333
      QHTDM_CEN      3     50           167.76667
      QHTDM_CEN      3     51           171.10000
      QHTDM_CEN      3     52           174.43333
      QHTDM_CEN      3     53           177.76667
      QHTDM_CEN      3     54           181.10000
      QHTDM_CEN      3     55           184.43333
      QHTDM_CEN      3     56           187.76667
      QHTDM_CEN      3     57           191.10000
      QHTDM_CEN      3     58           194.43333
      QHTDM_CEN      3     59           197.76667
      QHTDM_CEN      3     60           201.10000
      QHTDM_CEN      3     61           204.43333
      QHTDM_CEN      4      1             4.80000
      QHTDM_CEN      4      2             8.13333
      QHTDM_CEN      4      3            11.46667
      QHTDM_CEN      4      4            14.80000
      QHTDM_CEN      4      5            18.13333
      QHTDM_CEN      4      6            21.46667
      QHTDM_CEN      4      7            24.80000
      QHTDM_CEN      4      8            28.13333
      QHTDM_CEN      4      9            31.46667
      QHTDM_CEN      4     10            34.80000
      QHTDM_CEN      4     11            38.13333
      QHTDM_CEN      4     12            41.46667
      QHTDM_CEN      4     13            44.80000
      QHTDM_CEN      4     14            48.13333
      QHTDM_CEN      4     15            51.46667
      QHTDM_CEN      4     16            54.80000
      QHTDM_CEN      4     17            58.13333
      QHTDM_CEN      4     18            61.46667
      QHTDM_CEN      4     19            64.80000
      QHTDM_CEN      4     20            68.13333
      QHTDM_CEN      4     21            71.46667
      QHTDM_CEN      4     22            74.80000
      QHTDM_CEN      4     23            78.13333
      QHTDM_CEN      4     24            81.46667
      QHTDM_CEN      4     25            84.80000
      QHTDM_CEN      4     26            88.13333
      QHTDM_CEN      4     27            91.46667
      QHTDM_CEN      4     28            94.80000
      QHTDM_CEN      4     29            98.13333
      QHTDM_CEN      4     30           101.46667
      QHTDM_CEN      4     31           104.80000
      QHTDM_CEN      4     32           108.13333
      QHTDM_CEN      4     33           111.46667
      QHTDM_CEN      4     34           114.80000
      QHTDM_CEN      4     35           118.13333
      QHTDM_CEN      4     36           121.46667
      QHTDM_CEN      4     37           124.80000
      QHTDM_CEN      4     38           128.13333
      QHTDM_CEN      4     39           131.46667
      QHTDM_CEN      4     40           134.80000
      QHTDM_CEN      4     41           138.13333
      QHTDM_CEN      4     42           141.46667
      QHTDM_CEN      4     43           144.80000
      QHTDM_CEN      4     44           148.13333
      QHTDM_CEN      4     45           151.46667
